video_id,author,comment
mBPb_ZWSsSU,HARI-HARI CERIA,    ==>WHILE GETTING REPLIES: TEMPO BERITANYA TRANSFARAN.  TAPI SELALU ADA YG BILANG MEMIHAK.  KOK ANEH YA. YG DIULAS FAKTA  TAPI  ADA YG MERASA DIRUGIKAN.  EMANG MEREKA SUKA BERITA BOHONGKAH ?!.  KAYAK BERITA YG SERING KELONINYA  KERJAKAN ?!.  HIIII  ANEH.
mBPb_ZWSsSU,Indriyati,"    ==>WHILE GETTING REPLIES: @Prapto <br>Kalau dulu tempo mbela rezim baru netral ya, liat tuh GM sampe nangis2 padahal dulu pemuja jokodot<br>Negara lagi2 baik2 saja"
mBPb_ZWSsSU,Helena iw,    ==>WHILE GETTING REPLIES: Slalu infox dari petinggi PDIP....yah jelaslah org PDIP pd BAPER 😅😅😅😅😅
mBPb_ZWSsSU,Sri ari Amah,    ==>WHILE GETTING REPLIES: YA ALLOH BERI JAMI PEMIMPIN YG TERBAIK
mBPb_ZWSsSU,Helena iw,    ==>WHILE GETTING REPLIES: ​@Guntur Mulyadiiya semoga mereka bertiga ini mendapat hukuman akibat  gosip berdasarkan &quot;katanya....katanya&quot;😂😂😂😂😂
mBPb_ZWSsSU,Burhan imam Haryono,    ==>WHILE GETTING REPLIES: Ya gpp biar berlalu manusia kan punya : rencana  kemauan tapi endingnya ya ditangan Allah yg menentukan
mBPb_ZWSsSU,Jeewis Dumatubun21,"    ==>WHILE GETTING REPLIES: Tempo ini tidak perna memberikan kesan baik terhadap pasangan nomor 2 kalian sangat lucu Karna kalian hanya mencari informasi yg menjatuhkan pasangan nmr 2,,<br>Kalian harusnya netral aja lah kalo tipe ini kalian itu sudah memberikan kesan buruk bahwa kalian itu ada di slah 1 pihak pasangan calon yg seakan akan menjadi pasukan untuk menjatuhkan pasangan lain"
mBPb_ZWSsSU,Jeewis Dumatubun21,    ==>WHILE GETTING REPLIES: ​@Bagas Adityapas dari sudut pandang mana boss😅
mBPb_ZWSsSU,Jeewis Dumatubun21,"    ==>WHILE GETTING REPLIES: ​@S. Anno fakta dari mana bos&quot;,<br>Dengar dari orang yah 😅😅"
mBPb_ZWSsSU,nani rusmanah,    ==>WHILE GETTING REPLIES: ​@Abah Boerhand sayang anak sayang anak !!!
mBPb_ZWSsSU,Keluarga perantau,"    ==>WHILE GETTING REPLIES: @lisar Bachrum bukankah dalam salah satu podcast Kaesang sndiri mengakui bahwa ada priviledge yang dia dapatkan dalam beberapa hal yang dia lakukan? Apakah itu perlu dibahas dalam? Sekalian bahas apa kelebihan mereka selain memiliki keluarga yang sedang berkuasa?  Apakah cerdas luar biasa? Apakah ada kualifikasi secara pribadi yang didapat sbg pencapaian pribadi pula yang mencerminkan pimpinan masa depan negeri ini? Kalau sampai tidak lulus tes PNS maka mau menanyakan lagi berapa sebenarnya kemampuan yang dimilki? Gagal dimana? Tes wawasan kebangsaan atau bagaimana? Mengerti tidak nanti kalau memimpin negeri ini? Kan nanti ada menteri2,  lho kalau ndak ngerti kan bisa disetir menteri.kalau menterinya bener, kalau salah bagaimana???? Intinya membela jangsn membabi-buta kecuali pantas dibela dan tidak ada yg lebih baik darinya. Fyi, saya golput, jadi ini argumen bukan karena membela siapapun tapi bentuk kesedihan karena masih banyak orang menutup mata seperti anda."
mBPb_ZWSsSU,Kahiru,"    ==>WHILE GETTING REPLIES: PERCUMA LU BAHAS YG SEPERTI INI,, UDAH JADI PRESIDEN BARU MUNCUL BEGINI,, WAKTU BELIAU BELUM JADI PRESIDEN BANYAK PEMGAMAT YG MENILAI SI JOKO ITU GAK BAGUS, PENUH DENGA KECURANGAN, LICIK DAN CULAS.. EH MALAH DI PILIH SAMA CEBONG². 😅"
mBPb_ZWSsSU,Ardi Ardi,    ==>WHILE GETTING REPLIES: Yang dibicarakan ini beginilah semua politisi d Indonesia
mBPb_ZWSsSU,Jajang Nurjaman,    ==>WHILE GETTING REPLIES: wow... mantap liputan tempo.. enak ditonton dan perlu.
mBPb_ZWSsSU,Hennysoepomo,"    ==>WHILE GETTING REPLIES: Hebat ya orang2 team tempo ini...sampai tau masalah rahasia,apa mgkin punya bayangan yg tak nampak,jadi ngupinge iso jelas 😅😅 udah aja masuk orang penting yg pro sama salah satu capres cawapres...atau ikut membantu membangun negara ini,biar lebih berkah barokah buat rakyat yg melihat"
mBPb_ZWSsSU,nani rusmanah,"    ==>WHILE GETTING REPLIES: Menitb<a href=""https://www.youtube.com/watch?v=mBPb_ZWSsSU&amp;t=15m51s"">15:51</a> tentang permaisuri yg ngambek ke tuan raja , swhingga gak dikasih pintu , ada juga channel lain yg bercerita ttg pintu digembok !!!😂😂😂"
mBPb_ZWSsSU,my zatanna,    ==>WHILE GETTING REPLIES: ​@Agusagt AgtPinokio pantes dapat Oscar minimal Piala Citra 😂😂😂
mBPb_ZWSsSU,nani rusmanah,    ==>WHILE GETTING REPLIES: ​@Haris Kammudiam diam menghanyutkan ( pendiam membahayakan !!!)
mBPb_ZWSsSU,Jeewis Dumatubun21,"    ==>WHILE GETTING REPLIES: Opini kalian ini sangat lucu 😅😅<br>Bayangkan kalian menjelaskan bahwa kalian mendapat informasi dari narasumber terpercaya 😅 tanpa kalian dengerin lgsg hanya dari narasumber ? <br>Dibayar berapa sih kalian ini😅 😅😅😂<br>Sya sering mengikuti vidio kalian yg membocorkan informasi&quot; penting namun ada beberapa hal yg saya garis bawahi : <br>1.informasi yg kalian bilang bukan informasi yg kalian dengar secara lgsg tapi berdasarkan informasi dari org lain 😂bgmana mau dipercaya kalo kalian hanya mendengar berdasarkan org lain,,ohh berarti secara logikanya sampai kalian undah dengar paling dalam seperti ini pastinya informasi ini dari orang terdekat Jokowi anaknya,ajudannya,ponakannya,dll secara logika lucu kan kalo mereka berni membocorkan berita itu yg secara lgsg dgan menonton vidio kalian pasti mereka sudah tau siapa yg bocorin dan pasti mereka dipecat karna ini rahasia,,<br>Dan kalaupun org terdekat pak Jokowi gak berani lah berrti kalian dgan informasi dari narasumber siapa ? Sampai informasi begitu pasti bgni kan lucu gak masuk akal lah <br>2: selama kalian mencari informasi kalian selalu dan selalu menjatuhkan pasangan tertentu namun pasangan lain kalian tidak mencari informasinya 😅😅<br>Lucu amat tempo ini hanya membodohi masyarakat awam"
mBPb_ZWSsSU,my zatanna,    ==>WHILE GETTING REPLIES: ​@Erwin lubis😂😂😂👍👍👍
mBPb_ZWSsSU,Hennysoepomo,    ==>WHILE GETTING REPLIES: ​@lisar Bachrumsetujuuuuuuuuuu
mBPb_ZWSsSU,A_MIN CYBER ARMY,    ==>WHILE GETTING REPLIES: TEMPO sudah &quot;NGERI2 SEDAP&quot; beritanya sejak jaman ORBA ❤👍❤️
mBPb_ZWSsSU,Dony aja ,"    ==>WHILE GETTING REPLIES: Jika tempo gk punya bukti soal manuver ibu iriana itu, artinya masih sekedar katanya2, maka itu belum tentu benar.<br>Bahkan jika punya buktipun maka secara logika hal itu agak sulit dipahami <br>Sebab yg paling punya kepentingan dan punya power untuk melakukan itu adalah jokowi. Jadi sudah tentu jokowi lah yg paling layak sebagai &quot;tersangka&quot; kasus MK tsb. <br>Jadi bisa jadi isu kalau ibu iriaana itu yg punya andil soal pencapresan gibran itu bisa jadi hanyalah isu yg sengaja dihembuskan yg tujuannya untuk menjaga nama jokowi....<br>Hehehe 😄"
mBPb_ZWSsSU,Binarko Sugihantyo,    ==>WHILE GETTING REPLIES: Ya Allah.....kenapa ya...ini pada bergibah atau rempong....<br>Semua ada balasannya ya mas mas dan mbak....apa ini yang dinamakan kebebasan berpendapat?...
mBPb_ZWSsSU,Semar Bodro Noyo,    ==>WHILE GETTING REPLIES: ​@Guntur Mulyadi<br><br>Yang harusnya kena hukum karma itu keluarga Jokowi <br>Inilah faktanya <br><br>Jokowi menjadi walikota Surakarta dua periode diusung oleh pdip dan disetujui oleh ibu Megawati <br>Jokowi menjadi gubernur dki Jakarta diusung oleh pdip dan mendapat restu dari ibu Megawati <br><br>Jokowi menjadi presiden dua periode juga diusung oleh pdip dan mendapat restu dari ibu Megawati <br>Bahkan Jokowi sudah dianggap sebagai anak kandung ibu Megawati sendiri <br><br>Jokowi itu ibaratnya air susu dibalas dengan air toba <br>Oleh karena itu Jokowi lambat atau cepat pasti akan menerima hukum karma <br><br>Sebab siapa yang menabur pasti akan menuai <br>Kita tunggu saja endingnya
mBPb_ZWSsSU,lisar Bachrum,"    ==>WHILE GETTING REPLIES: @Keluarga perantau what....menutup mata ? Semua pejabat dan keluarga pasti punya privilege ini lumrah, di luar negeri juga begitu, tapi yang penting tidak korupsi, pembangunan berjalan. Apakah Jokowi korupsi ?, apakah Jokowi tidak membangun ?, Yang penting itu bagi gue, hal lain masa bodo. Jangan tutup mata dong dengan keberhasilan Jokowi, semua orang ada plus minusnya."
mBPb_ZWSsSU,Asur M,    ==>WHILE GETTING REPLIES: Gue jakin imfo bener .tempo intiejen jago
mBPb_ZWSsSU,sumitri almansoori,    ==>WHILE GETTING REPLIES: Mau laah .. ❤
mBPb_ZWSsSU,Semar Bodro Noyo,"    ==>WHILE GETTING REPLIES: ​@lisar Bachrum<br><br>Gibran itu mengchianati pdip dan mengchianati ibu Megawati <br><br>Padahal Gibran menjadi walikota Surakarta itu mengorbankan kader pdip yang akan maju menjadi walikota Surakarta <br>Akan tetapi ibu Megawati mengutamakan Gibran untuk menjadi walikota Surakarta  <br><br>Kalau Gibran sekarang mengchianati kebaikan ibu Megawati <br>Berarti Gibran ibaratnya air susu dibalas dengan air toba <br>Gibran itu anak durhaka seperti malin kundang <br>Gibran pasti akan kualat  , atau Gibran pasti akan menerima hukum karma"
mBPb_ZWSsSU,Reno Rain,    ==>WHILE GETTING REPLIES: ​@Dhani yasnaBapak dari anak ingusan itu berbuat curang untuk meloloskan anaknya fengan memperalat MK<br>Dasar kaleng biskuit lu
mBPb_ZWSsSU,Daniel Toba,    ==>WHILE GETTING REPLIES: ❌❌❌<br>TRAGEDY  1965<br>ETHIS ASENGCHINA <br>TERUSIR <br><br>TRAGEDY  1998<br>SAMA<br><br>SEJARAH SELALU BERULANG KEMBALI SETIAP 25 TAHUN  🇮🇩<br><br>AKANKAH <br>TRAGEDY  2024<br><br>DIMANA<br>BANTENG MERAH BANGKIT SERUDUK DAN MENGUSIR WARGA PENDATANG <br>ASENGCHINA <br>DARI PULAU <br>JAWA ❓❓❓❓
mBPb_ZWSsSU,Wawan Setiawan,"    ==>WHILE GETTING REPLIES: Diantara Paslon yg tersedia, Prabowo-Gibran yg terbaik menuju Indonesia Maju, beliau bukan Petugas Partai,tapi pasti mengabdikan diri pd Bangsa dan Negara."
mBPb_ZWSsSU,Keluarga perantau,"    ==>WHILE GETTING REPLIES: @lisar Bachrum y sudah berarti sama saja. Kenapa harus dibela membabi buta? Sudah sedemikian habis kah orang yg layak di negeri ini sehingga harus dipaksakan maju dan dipuji berlebihan? Kalaupun berhasil yg berhasil bapaknya, kenapa harus anaknya ikutan dipuji? Akan saya puji jika anaknya memang berhasil dengan kemampuan dia sendiri. Kalau sekedar tidak korupsi melakukan pembangunan maka pak Harto lebih berjasa lagi, adakah bandara di negara ini menggunakan nama beliau misalnya?"
mBPb_ZWSsSU,Semar Bodro Noyo,"    ==>WHILE GETTING REPLIES: ​@Mau Lana<br><br>Prabowo itu dipecat dari dinas kemiliteran berangkat letnan jenderal karena Prabowo telah melanggar ham berat <br><br>Prabowo telah menculik dan membantai Wiji Tukul dkk di peristiwa mawar 1998 <br>Yang sangat disayangkan karena keluarga Wiji Tukul dkk sampai hari ini belum tahu mereka dikubur dimana oleh Wowo <br><br>Wiji Tukul dkk adalah pejuang hak asasi manusia dijamannya suharto  ( mertua Wowo sendiri  )<br>Ini fakta bukan fitnah <br><br>Pertanyaannya  , apakah kita akan memilih pemimpin yang kejam dan tidak mempunyai rasa kemanusiaan seperti wowo  ? <br>Silahkan anda renungkan"
mBPb_ZWSsSU,Wingka Setiati,    ==>WHILE GETTING REPLIES: Siapa yg percaya ibu Iriana....punya kekuatan nya dalam mempengaruhi....pejabat2 ....ketua2 partai.......
mBPb_ZWSsSU,Wingka Setiati,    ==>WHILE GETTING REPLIES: Tempo membual....😢😢😢
mBPb_ZWSsSU,King Pigeon Loft,    ==>WHILE GETTING REPLIES: Sepertinya TEMPO itu &quot;Maha Mengetahui&quot;
mBPb_ZWSsSU,Mail Mail,    ==>WHILE GETTING REPLIES: ​@gilang pratamalok brani laporin boas.partai ynk usung ank nya aja gk brani laporin.mereka berani ngomomg.berati punya bukti.
mBPb_ZWSsSU,Mail Mail,    ==>WHILE GETTING REPLIES: ​@Abah Boerhandlok gk bner parti kubu wowo.dah ngelaporin bos dari kemarin2.lok di laporin bisa kebongkar semua.
mBPb_ZWSsSU,taigepeng penyok,"    ==>WHILE GETTING REPLIES: Esuk dele sore tempe (pagi kedelai sore jadi tempe)<br><br>Mencla mencle tidak konsisten dari Jokowi, Gibran, Kaesang skrg dipertontonkan dgn seenak mereka sendiri. Semua orang yg waras akan benar benar MUAK !!!!<br><br>Sukseskan pasangan 3 Ganjar Mahfud dgn catatan andai menang jangan malah bagi bagi posisi ke Prabowo &amp; Gibran lagi<br><br>Akan berbahaya kalau dua nama tsb dapat posisi lagi"
mBPb_ZWSsSU,Keluarga perantau,"    ==>WHILE GETTING REPLIES: @Wingka Setiati don&#39;t understimate the power of a woman. Kadang wanita itu bergerak di belakang jika kami mau. Saya tidak mendukung apa yg dilakukan ybs tapi bisa terjadi. Gampang saja telusuri rekam jejaknya,  kecuali ybs adalah irt murni yg kecil kemungkinannya terjadi. Tampak diam bukan berarti diam sepenuhnya. Golput putaran pertama. Sangat disayangkan jika kemampuannya hanya untuk kepentingan keluarga saja."
mBPb_ZWSsSU,taigepeng penyok,"    ==>WHILE GETTING REPLIES: @Setiawan <br><br><br>Esuk dele sore tempe (pagi kedelai sore jadi tempe)<br><br>Mencla mencle tidak konsisten dari Jokowi, Gibran, Kaesang skrg dipertontonkan dgn seenak mereka sendiri. Semua orang yg waras akan benar benar MUAK !!!!<br><br>Sukseskan pasangan 3 Ganjar Mahfud dgn catatan andai menang jangan malah bagi bagi posisi ke Prabowo &amp; Gibran lagi<br><br>Akan berbahaya kalau dua nama tsb dapat posisi lagi"
mBPb_ZWSsSU,taigepeng penyok,"    ==>WHILE GETTING REPLIES: @gilang pratama <br><br>Esuk dele sore tempe (pagi kedelai sore jadi tempe)<br><br>Mencla mencle tidak konsisten dari Jokowi, Gibran, Kaesang skrg dipertontonkan dgn seenak mereka sendiri. Semua orang yg waras akan benar benar MUAK !!!!<br><br>Sukseskan pasangan 3 Ganjar Mahfud dgn catatan andai menang jangan malah bagi bagi posisi ke Prabowo &amp; Gibran lagi<br><br>Akan berbahaya kalau dua nama tsb dapat posisi lagi"
mBPb_ZWSsSU,taigepeng penyok,"    ==>WHILE GETTING REPLIES: @Zulve De Ismal <br><br>Esuk dele sore tempe (pagi kedelai sore jadi tempe)<br><br>Mencla mencle tidak konsisten dari Jokowi, Gibran, Kaesang skrg dipertontonkan dgn seenak mereka sendiri. Semua orang yg waras akan benar benar MUAK !!!!<br><br>Sukseskan pasangan 3 Ganjar Mahfud dgn catatan andai menang jangan malah bagi bagi posisi ke Prabowo &amp; Gibran lagi<br><br>Akan berbahaya kalau dua nama tsb dapat posisi lagi"
mBPb_ZWSsSU,taigepeng penyok,"    ==>WHILE GETTING REPLIES: @JR <br><br><br>Esuk dele sore tempe (pagi kedelai sore jadi tempe)<br><br>Mencla mencle tidak konsisten dari Jokowi, Gibran, Kaesang skrg dipertontonkan dgn seenak mereka sendiri. Semua orang yg waras akan benar benar MUAK !!!!<br><br>Sukseskan pasangan 3 Ganjar Mahfud dgn catatan andai menang jangan malah bagi bagi posisi ke Prabowo &amp; Gibran lagi<br><br>Akan berbahaya kalau dua nama tsb dapat posisi lagi"
mBPb_ZWSsSU,Ruddy Rwa,"    ==>WHILE GETTING REPLIES: Suka gak suka pak Jokowi,.. tapi kami lihatnya bhw Gibran itu sdh dinyatakan MKMK produk cacat dgn drama etika yg dimainkan (sebut saja tdk punya etika).<br>Kalau kami sudut pandang KONSTITUSI, kalau saya pilih Gibran maka kami membangun inskontitusional... mau jadi apa sih negara ini jika dimainkan dgn KEKUASAAN?<br>Dulu pak Jokowi minta 3 periode (oleh kelompoknya) namun ditolak PDIP.<br><br>Inilah manufer awalnya, demi kekuasaan, etika tak perlu lagi, menikung pdip pun dianggap biasa. (Padahal pdip yg membesarkan, mendadani, mengusung, tapi kianati).<br><br>Nah apakah kita tetep mau pilih pemimpin yg haus kekuasaan? Ayo tanggung jawab yah???<br><br>Dulu ada partai KATAKAN TIDAK KORUPSI, setelah dipilih ternyata korupsi.<br>Ada partai bilang TANPA MAHAR, tapi mahar juga."
mBPb_ZWSsSU,Semar Bodro Noyo,"    ==>WHILE GETTING REPLIES: ​@Prapto<br><br>Yang membuat kisruh itu sandiwara atau sinetron keluarga Jokowi <br><br>Inilah para pemain sinetron keluarga Jokowi <br>Sebagai sutradara    = Jokowi <br>Pemeran utama    = paman Anwar usman <br><br>Pemeran pembantu <br>Gibran <br>Boby Nasution <br>Kaesang <br><br>Pemeran piguran <br>Erlangga hartarto <br>Yusril Isa Mahendra <br>Zulkifli hasan <br>Ahy <br>Fahri hamzah <br><br>Akan tetapi Jokowi sebagai sutradara  ada kesalahan  membuat skanirionya <br>Sebab para pemeran piguran ternyata lebih hebat ilmunya dibandingkan dengan si bocil Gibran  , yang masih plonga plongo  <br><br>Seandainya ada produser film yang berani mengangkat sinetron keluarga Jokowi  , pasti laris manis <br>      😂😂😂😂😂"
mBPb_ZWSsSU,Supomo Pomo,    ==>WHILE GETTING REPLIES: alah itu ocehan lo ajan.. gema bisa kita percaya kalau bu Iriana ngomong kaya gitu
mBPb_ZWSsSU,Supomo Pomo,    ==>WHILE GETTING REPLIES: alah itu ocehan lo ajan.. gema bisa kita percaya kalau bu Iriana ngomong kaya gitu
mBPb_ZWSsSU,@sinkecil,    ==>WHILE GETTING REPLIES: Apakah semua obrolan di video ini mengarah untuk coblos 🤟🤟🤟
mBPb_ZWSsSU,Pesantren Ojolali,    ==>WHILE GETTING REPLIES: Keren...saya juga bekas wartawan TEMPO...tempo2 punya duit tempo2 gak punya duit...rileks aja klo ngomong politik...jgan terlalu serius...BOCOR ALUS...Enak dan Perlu!
mBPb_ZWSsSU,RAVIK KHAN,"    ==>WHILE GETTING REPLIES: Jokowi emg boneka tapi bukan sembarang boneka, sekelas chucky lah"
mBPb_ZWSsSU,Semar Bodro Noyo,"    ==>WHILE GETTING REPLIES: ​@Ruddy Rwa<br><br>Yang sangat tidak masuk diakal sehat <br>Yaitu kaesang baru menjadi anggota psi  dua hari  , langsung diangkat menjadi ketua psi <br>Ternyata keluarga Jokowi itu menghalalkan segala cara untuk mencapai tujuan  <br>Berarti kaesang menjadi ketua psi  secara instan itu haram hukumnya  <br><br>Gibran menjadi cawapres nya wowo secara instan <br>Kaesang menjadi ketua psi juga secara instan <br>Salam waras keluarga Jokowi"
mBPb_ZWSsSU,@sinkecil,    ==>WHILE GETTING REPLIES: @Pesantren Ojolali wartawan bodrex ya...<br>No money...no news...<br>🤭🤭🤭
mBPb_ZWSsSU,lis widowati,    ==>WHILE GETTING REPLIES: Ayo bongkarrrr bobroknya keluarga istana...memalukan.😡😡😡
mBPb_ZWSsSU,Dionisius Darmoyo,    ==>WHILE GETTING REPLIES: Kawal terus semangat reformasi 98 yang anti KKN
mBPb_ZWSsSU,Jujur Bagus,    ==>WHILE GETTING REPLIES: Memang kluarganya ambisi
mBPb_ZWSsSU,Daniel Toba,    ==>WHILE GETTING REPLIES: ​@Semar Bodro Noyo<br>❌❌❌<br>UANG PRABOWO <br>DAPAT MEMBELI<br><br>KELUARGA JOKOWI <br>ANAK-ANAK JOKOWI <br>PARTAI PSI<br>MK 90<br>KOALISI PARTAI<br>IM<br>KETUA GOLKAR <br>KASUS MINYAK GORENG <br>DIPETI ESKAN<br><br>DLL<br><br>KETIKA<br>BANTENG MERAH <br>TERLUKA<br><br>DENGAN MONEY <br>POLITIK PRABOWO S <br>SAMPAI MEMBELI <br>SUARA PILPRES <br>DI KOTAK SUARA<br><br>MAKA SEJARAH<br>AKAN TERULANG KEMBALI SETIAP 25 TAHUN <br><br>TRAGEDY 1965<br>ETHIS ASENGCHINA TERUSIR TERBUNUH <br><br>TRAGEDY  1998<br>SAMA<br><br>AKANKAH TRAGEDY <br>2024<br><br>BANTENG MERAH BANGKIT SERUDUK DAN MENGUSIR WARGA NEGARA PENDATANG ASENGCHINA TERUSIR KEMBALI KE CHINA DARATAN  ❓❓❓❓<br><br>NGERIIIIIIIIII SEKALI<br>🇮🇩🇮🇩🇮🇩
mBPb_ZWSsSU,Mau Lana,    ==>WHILE GETTING REPLIES: @Semar Bodro Noyo tuduhan basi yg muncul 5 tahunan 🤣🤣🤣
mBPb_ZWSsSU,tedi meidudin,    ==>WHILE GETTING REPLIES: ​@Setiawanbulshite
mBPb_ZWSsSU,Dony aja ,"    ==>WHILE GETTING REPLIES: Kalau untuk jadi wapres aja sudah menggunakan cara2 curang, nepotisme, apalagi kalau sampai dia jadi wapres.<br>Sudah pasti dia hanya akan menggunakan hal itu untuk kepentingan dia dan keluarga nya."
mBPb_ZWSsSU,tedi meidudin,"    ==>WHILE GETTING REPLIES: ​@Setiawanlanjutkan TEMPO pastinya TEMPO gak sok tahu karena matanya ada dimana2x dan selama ini TEMPO masih menjaga kejujuran. yg TDK setuju boleh2x saja, tapi bicara dan sampaikan dg data.  Jgn asal ucap saja. Data yg bicara"
mBPb_ZWSsSU,Kemful Nasori,"    ==>WHILE GETTING REPLIES: Nyinyir trs 😂😂 sepertinya tempo juga orang&quot;nya  bocor alus juga 😁😁<br>Tapi ga pp lah saya hargai nyinyiran anda, tp yg jelas saya ga terpengaruh dg ocehan murahan kalian semua 😅😅<br>Tetap semangat dan istiqomah dukung PraGib (prabowo gibran)"
mBPb_ZWSsSU,H. Yon Lombok,"    ==>WHILE GETTING REPLIES: Bgt detail , kemungkinan bsr bnr adanya ."
mBPb_ZWSsSU,Nurul Sajalah,    ==>WHILE GETTING REPLIES: @Nardi Nard ASN di balolali di tekan harus nyoblos ganjar
mBPb_ZWSsSU,Dony aja ,    ==>WHILE GETTING REPLIES: @Kemful Nasori Prestasi gk ada sama sekali gk malu jadi wapresss <br>Ngaca donk kkkkkk<br>Ini memimpin negara dgn penduduk hampir 300 juta orang......<br>Bukan jualan martabak.<br>😏
mBPb_ZWSsSU,H. Yon Lombok,"    ==>WHILE GETTING REPLIES: @HANDOKO 🔥  Betuuul. sprti  konon KATANYA tmn tmn bareng kuliah pakai mobil Esemka ,namun kok ijasah GOIB"
mBPb_ZWSsSU,Darma Nyadya,"    ==>WHILE GETTING REPLIES: Asalkan Negara jangan dianggap milik sendiri, kalau tercium resiko yg akan dihadapi krn mayoritas akan mendemonya"
mBPb_ZWSsSU,Tekad Salok api,"    ==>WHILE GETTING REPLIES: Dari 3 orang ini, saya tidak suka dengan argumennya. Jangan munafik lah, jika dari ke 3 orang ini ada keluarga nya mencalonkan jadi pemimpin, sudah dipastikan mereka mencari dukungan sana sini."
mBPb_ZWSsSU,Fajar Azka,    ==>WHILE GETTING REPLIES: Lambe pasar golek Rai tok
mBPb_ZWSsSU,Saya Juga,"    ==>WHILE GETTING REPLIES: Masuk di logiku   ,  kalau kita mau membaca tentang sejarah  di zaman kerajaan kerajaan  , ,, dapat diprediksi RUNTUHNYA KEJAYAAN SEBUAH KERAJAAN SELALU DI AWALI DARI AMBISI ATAU R KERAKUSAN PIHAK ISTRI SANG RAJA. ENTAH ITU ISTRI SURI ATAU SELIR"
mBPb_ZWSsSU,Dony aja ,"    ==>WHILE GETTING REPLIES: Kalau sekedar cari dukungan sih gk masalah, tapi kalau sampai merubah Undang2 dan itu pun dgn cara2 kolusi dan nepotisme sehingga ketua MK yg merupakan lembaga tinggi negara HARUS di pecat, maka jelas pencalonan gibran itu tidak dapat dibenarkan.<br>Sebab ini bukan soal sepele.<br>Ini memimpin NEGARA dgn hampir 300 juta penduduk."
